Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
8227,33.6875,-38.375,-150.4375,-0.08544922,-0.1342773,-0.7548828,0.1894531,-0.04882813,0.4897461
8231,34.1875,-40.4375,-145.875,-0.06982422,-0.1342773,-0.7548828,0.190918,-0.04638672,0.4897461
8235,33.4375,-42.3125,-140.625,-0.05029297,-0.1420898,-0.7587891,0.190918,-0.04638672,0.4897461
8239,32.1875,-44,-135.4375,-0.03076172,-0.1499023,-0.7548828,0.190918,-0.03857422,0.4897461
8243,31.5625,-46,-130,-0.01904297,-0.1577148,-0.7470703,0.190918,-0.03173828,0.4873047
8247,30.5,-47.8125,-124.25,-0.003417969,-0.1655273,-0.7319336,0.190918,-0.03173828,0.4873047
8251,30.5,-49.5625,-118.1875,0.01171875,-0.1772461,-0.7202148,0.1933594,-0.02929688,0.4858398
8255,30.1875,-51.25,-112.625,0.015625,-0.1889648,-0.7089844,0.1918945,-0.02246094,0.4833984
8259,30.0625,-52.8125,-105.8125,0.01953125,-0.2084961,-0.6933594,0.1918945,-0.02246094,0.4833984
8263,29.875,-54.125,-98.6875,0.0234375,-0.2202148,-0.6821289,0.1948242,-0.02099609,0.4819336
8267,29.375,-54.875,-91.25,0.02734375,-0.2319336,-0.6669922,0.1948242,-0.01318359,0.4790039
8271,28.8125,-55.4375,-83.4375,0.03125,-0.2436523,-0.6474609,0.1948242,-0.01318359,0.4790039
8275,28.625,-55.5,-76.0625,0.03125,-0.2553711,-0.644043,0.1948242,-0.01318359,0.4780273
8279,28.4375,-55.875,-68.5625,0.03125,-0.2670898,-0.6245117,0.1948242,-0.01074219,0.4750977
8283,28.5,-56.1875,-61.125,0.0234375,-0.2788086,-0.6171875,0.1948242,-0.01074219,0.4750977
8287,27.5625,-56.5625,-54.0625,0.01953125,-0.2866211,-0.6054688,0.1982422,-0.005371094,0.4750977
8291,26.8125,-56.1875,-47.8125,0.0078125,-0.2905273,-0.5942383,0.1958008,-0.005371094,0.4750977
8295,25,-55.1875,-41.9375,0,-0.3061523,-0.574707,0.1958008,-0.005371094,0.4750977
8299,23.6875,-53.0625,-36.125,-0.007324219,-0.3139648,-0.5595703,0.199707,-0.001464844,0.4726563
8304,17.0625,-29.25,16.75,-0.03857422,-0.3413086,-0.5249023,0.203125,0.0009765625,0.4658203
8308,16.5,-25.1875,28.125,-0.04638672,-0.3413086,-0.5214844,0.2021484,0.0009765625,0.4658203
8312,15.875,-20.4375,39,-0.05810547,-0.3413086,-0.5136719,0.2021484,0.0009765625,0.4658203
8316,15.6875,-15.1875,50.3125,-0.08154297,-0.3452148,-0.5097656,0.203125,0.0009765625,0.4672852
8320,14.4375,-8.8125,61.5,-0.09326172,-0.3374023,-0.5136719,0.2045898,-0.00390625,0.4643555
8324,13.125,-2.5625,72.9375,-0.1088867,-0.3374023,-0.5288086,0.2045898,-0.00390625,0.4643555
8328,11.0625,3.875,84.5625,-0.128418,-0.3217773,-0.5327148,0.2055664,-0.005371094,0.4672852
8332,8.375,10.3125,95.625,-0.1518555,-0.3061523,-0.5478516,0.2055664,-0.0078125,0.4658203
8336,6.3125,16.5,106.1875,-0.1713867,-0.2944336,-0.5673828,0.2055664,-0.0078125,0.4658203
8340,3.6875,22.3125,116.625,-0.1870117,-0.2749023,-0.574707,0.2070313,-0.01171875,0.4697266
8344,1.5,28.5,126,-0.2143555,-0.2514648,-0.5976563,0.2070313,-0.01611328,0.4711914
8348,0,34,134.9375,-0.2260742,-0.2163086,-0.6054688,0.2070313,-0.01611328,0.4711914
8352,-1.4375,38.4375,143.125,-0.2495117,-0.1967773,-0.6054688,0.2070313,-0.02001953,0.4726563
8356,-2.4375,42.4375,149.875,-0.2646484,-0.1655273,-0.6245117,0.2055664,-0.02392578,0.4750977
8360,-3.5625,45.75,156.5625,-0.2763672,-0.1420898,-0.6323242,0.2055664,-0.02392578,0.4750977
8364,-5.375,48.6875,162.125,-0.2880859,-0.1186523,-0.6474609,0.2055664,-0.03027344,0.4726563
8368,-7.25,50.875,167.4375,-0.2958984,-0.09521484,-0.6513672,0.2045898,-0.03564453,0.4790039
8372,-9.1875,52.6875,171.625,-0.3193359,-0.07177734,-0.6552734,0.2045898,-0.03564453,0.4790039
8376,-10.5625,53.125,175.4375,-0.3388672,-0.06005859,-0.6513672,0.203125,-0.04248047,0.4780273
8380,-11.375,52.375,178.375,-0.3583984,-0.06005859,-0.6591797,0.203125,-0.04882813,0.4833984
8384,-11.0625,50.625,181.9375,-0.3779297,-0.05224609,-0.6513672,0.203125,-0.04882813,0.4833984
8388,-9.875,47.875,185.75,-0.3818359,-0.07177734,-0.644043,0.203125,-0.05712891,0.4858398
8392,-8.4375,45.3125,190.125,-0.3935547,-0.07177734,-0.6323242,0.199707,-0.06347656,0.4882813
8396,-5.875,43,194.5625,-0.3935547,-0.07568359,-0.609375,0.199707,-0.06347656,0.4882813
8400,-2.75,41.25,197.8125,-0.3974609,-0.07177734,-0.6015625,0.1972656,-0.0703125,0.4912109
8404,1,39.6875,200.5,-0.3974609,-0.06787109,-0.6015625,0.1972656,-0.078125,0.4936523
8408,5.1875,38.8125,201.125,-0.4013672,-0.06396484,-0.6015625,0.1972656,-0.078125,0.4936523
8413,8.9375,33.375,203.625,-0.4560547,0.01367188,-0.7397461,0.1821289,-0.1074219,0.5058594
8417,8.875,31.6875,205.4375,-0.4599609,0.02148438,-0.7241211,0.1806641,-0.1152344,0.5058594
8421,9.4375,30.5625,207.625,-0.4794922,0.03320313,-0.7319336,0.1733398,-0.1230469,0.5058594
8425,10.875,28.75,209.375,-0.5029297,0.04492188,-0.7319336,0.1733398,-0.1230469,0.5058594
8429,13.125,26.875,210.875,-0.5341797,0.06054688,-0.7548828,0.1694336,-0.1298828,0.5097656
8433,15.6875,25,211.875,-0.5693359,0.07617188,-0.7548828,0.1635742,-0.1362305,0.5087891
8437,18,24.125,212.375,-0.6040039,0.09570313,-0.7397461,0.1635742,-0.1362305,0.5087891
8441,19.8125,23.6875,212.125,-0.6508789,0.1191406,-0.7470703,0.1572266,-0.1416016,0.5097656
8445,21.0625,23.75,210.625,-0.7133789,0.1464844,-0.7548828,0.1508789,-0.1484375,0.5126953
8449,23.1875,22.75,208.125,-0.7680664,0.1660156,-0.7700195,0.1508789,-0.1484375,0.5126953
8453,25.375,20.5625,205.1875,-0.8110352,0.1621094,-0.8237305,0.1459961,-0.1508789,0.5112305
8457,27,17,200.9375,-0.8696289,0.1816406,-0.8505859,0.137207,-0.1577148,0.5126953
8461,27.4375,13.25,194.625,-0.9047852,0.2167969,-0.8583984,0.137207,-0.1577148,0.5126953
8465,26.5,9.625,187.875,-0.9511719,0.2363281,-0.8618164,0.1323242,-0.1591797,0.5112305
8469,25.375,6.1875,182.25,-0.9746094,0.2402344,-0.8505859,0.1298828,-0.1630859,0.5097656
8473,24.5,3.125,177.4375,-1.009766,0.2363281,-0.8354492,0.1298828,-0.1630859,0.5097656
8477,25.125,0.1875,173.25,-1.033203,0.2207031,-0.8125,0.1235352,-0.1669922,0.5073242
8481,26.625,-1.3125,170.5,-1.052734,0.1933594,-0.7817383,0.1196289,-0.1669922,0.5058594
8485,29.0625,-1.75,168.75,-1.048828,0.1777344,-0.7509766,0.1196289,-0.1669922,0.5058594
8489,32.5625,-2.125,167.5,-1.048828,0.1542969,-0.7319336,0.1147461,-0.168457,0.5058594
8493,37,-2.8125,166.625,-1.048828,0.1230469,-0.7241211,0.1098633,-0.1708984,0.503418
8497,40.9375,-4.6875,166.25,-1.041016,0.09960938,-0.7167969,0.1098633,-0.1708984,0.503418
8501,44.875,-6.5,166.0625,-1.041016,0.08789063,-0.6972656,0.1074219,-0.1708984,0.5019531
8505,46.9375,-7.5625,166.0625,-1.037109,0.07226563,-0.6743164,0.1035156,-0.1694336,0.5004883
8509,47.25,-7.1875,166.375,-1.033203,0.06054688,-0.6552734,0.1035156,-0.1694336,0.5004883
8513,47,-7.25,165.8125,-1.048828,0.05273438,-0.6513672,0.1000977,-0.1723633,0.5004883
8517,46.625,-8.4375,164.6875,-1.080078,0.02539063,-0.6630859,0.09765625,-0.1723633,0.4990234
8522,22,-14.4375,146.8125,-1.185547,0.1035156,-0.5136719,0.08886719,-0.1723633,0.5004883
8526,16.375,-14.8125,143.6875,-1.259277,0.1035156,-0.5214844,0.08886719,-0.1723633,0.5004883
8530,12.9375,-16.0625,139.5,-1.310059,-0.03271484,-0.6132813,0.08642578,-0.1748047,0.5019531
8534,11.875,-15.8125,134,-1.349121,-0.03662109,-0.574707,0.08642578,-0.1777344,0.4980469
8538,13.25,-15.375,127.25,-1.368652,-0.01708984,-0.5478516,0.08642578,-0.1777344,0.4980469
8542,15.8125,-14.6875,119.1875,-1.395996,-0.009277344,-0.5405273,0.08251953,-0.1777344,0.496582
8546,18.8125,-14,110.3125,-1.42334,0.01367188,-0.5444336,0.07861328,-0.1787109,0.4980469
8550,20.875,-13.3125,101.375,-1.470215,0.005859375,-0.5478516,0.07861328,-0.1787109,0.4980469
8554,22.75,-11.6875,95.5,-1.540527,-0.01318359,-0.5136719,0.07861328,-0.1787109,0.4980469
8558,25.5625,-9.0625,88,-1.610352,-0.09130859,-0.4907227,0.08007813,-0.1777344,0.4990234
8562,29.625,-9.25,84.8125,-1.586914,-0.1030273,-0.4985352,0.08007813,-0.1777344,0.4990234
8566,32,-9.75,80.375,-1.602539,-0.09130859,-0.4907227,0.07861328,-0.1801758,0.5004883
8570,29.6875,-10,76.6875,-1.688477,-0.1108398,-0.5019531,0.07763672,-0.1777344,0.5019531
8574,27.875,-11.75,73.3125,-1.727539,-0.1459961,-0.5058594,0.07763672,-0.1777344,0.5019531
8578,27.5,-12.375,68.875,-1.750977,-0.1616211,-0.4638672,0.07617188,-0.1777344,0.5004883
8582,26.5625,-12.125,63.75,-1.77832,-0.1655273,-0.3989258,0.07519531,-0.1787109,0.5004883
8586,24.9375,-11,57.6875,-1.833008,-0.1616211,-0.3491211,0.07519531,-0.1787109,0.5004883
8590,26.375,-10.75,53.3125,-1.833008,-0.2241211,-0.3452148,0.07275391,-0.1787109,0.503418
8594,29.125,-13.75,47.125,-1.801758,-0.1811523,-0.3334961,0.07373047,-0.1777344,0.5004883
8598,28.0625,-18.375,38.1875,-1.911133,-0.1967773,-0.3261719,0.07373047,-0.1777344,0.5004883
8602,27.25,-21.5625,28.9375,-1.915039,-0.2045898,-0.3032227,0.07275391,-0.1777344,0.5004883
8606,24.0625,-21.125,18.5625,-1.915039,-0.2124023,-0.2075195,0.07373047,-0.1787109,0.5019531
8610,22.5,-20.6875,7.5625,-1.899414,-0.2358398,-0.21875,0.07373047,-0.1787109,0.5019531
8614,20.625,-19.9375,-4,-1.883789,-0.2514648,-0.2265625,0.07275391,-0.1748047,0.5004883
8618,14.5625,-17.9375,-14.5625,-1.852539,-0.2475586,-0.2265625,0.07275391,-0.1777344,0.503418
8622,7.1875,-15.0625,-23.5625,-1.786133,-0.2631836,-0.2226563,0.07275391,-0.1777344,0.503418
8626,0.75,-12.1875,-30.9375,-1.719727,-0.2553711,-0.237793,0.07519531,-0.1748047,0.5004883
8631,-7.6875,-17.5625,-82.5,-1.290527,-0.09130859,-0.4755859,0.07861328,-0.1733398,0.5004883
8635,-6.8125,-21.75,-89.5,-1.244141,-0.1030273,-0.4985352,0.08251953,-0.1733398,0.4990234
8639,-7.1875,-26,-95.5625,-1.205078,-0.07958984,-0.5288086,0.08251953,-0.1733398,0.4990234
8643,-8.8125,-25.4375,-100.5,-1.150391,-0.07568359,-0.3989258,0.08251953,-0.1723633,0.496582
8647,-7.0625,-32.625,-105.4375,-1.126953,-0.09130859,-0.6821289,0.08398438,-0.1708984,0.4990234
8651,-8.75,-35.125,-111.1875,-1.119141,-0.03662109,-0.6206055,0.08398438,-0.1708984,0.4990234
8655,-11.125,-38,-117.0625,-1.107422,-0.02490234,-0.6362305,0.08496094,-0.1694336,0.4980469
8659,-13.1875,-41.3125,-122.125,-1.107422,-0.01708984,-0.644043,0.08886719,-0.168457,0.4951172
8663,-14.75,-44.5,-127.125,-1.103516,-0.01708984,-0.6552734,0.08886719,-0.168457,0.4951172
8667,-16.5625,-47,-131.3125,-1.103516,-0.02099609,-0.644043,0.09228516,-0.168457,0.496582
8671,-18.25,-47.75,-134,-1.111328,-0.04052734,-0.6015625,0.09375,-0.1655273,0.4926758
8675,-19.9375,-47.1875,-135.0625,-1.119141,-0.05224609,-0.5595703,0.09375,-0.1655273,0.4926758
8679,-21.3125,-44.4375,-134.375,-1.115234,-0.09521484,-0.5175781,0.1000977,-0.1655273,0.4912109
8683,-21.6875,-40.0625,-132.8125,-1.103516,-0.1108398,-0.4907227,0.1010742,-0.1630859,0.4926758
8687,-22,-34.9375,-130.875,-1.091797,-0.1147461,-0.4755859,0.1010742,-0.1630859,0.4926758
8691,-22.25,-29.0625,-129,-1.076172,-0.1264648,-0.4599609,0.1035156,-0.1616211,0.4897461
8695,-22.625,-23.25,-126.6875,-1.064453,-0.1342773,-0.4716797,0.105957,-0.1630859,0.4897461
8699,-22.5625,-17.5625,-124.3125,-1.052734,-0.1381836,-0.4716797,0.105957,-0.1630859,0.4897461
8703,-22.6875,-12.375,-122,-1.048828,-0.1303711,-0.4829102,0.105957,-0.1591797,0.4873047
8707,-22.5,-7.375,-120.3125,-1.033203,-0.1186523,-0.4829102,0.1098633,-0.1601563,0.4882813
8711,-22.5,-3.125,-119.3125,-1.021484,-0.1108398,-0.5019531,0.1098633,-0.1601563,0.4882813
8715,-22.375,0.625,-119.1875,-1.013672,-0.09912109,-0.5327148,0.1137695,-0.1591797,0.4882813
8719,-22.3125,3.375,-119.8125,-1.005859,-0.08349609,-0.5595703,0.1137695,-0.15625,0.4873047
8723,-22.0625,5.25,-122.3125,-0.9980469,-0.05224609,-0.5825195,0.1137695,-0.15625,0.4873047
8727,-21.75,6.5625,-125.75,-0.9863281,-0.03662109,-0.6206055,0.1147461,-0.15625,0.4873047
8731,-21.5,7.25,-128.625,-0.9707031,-0.02490234,-0.6323242,0.1196289,-0.15625,0.4897461
8735,-21.5,7.375,-131.3125,-0.9550781,-0.02490234,-0.6552734,0.1196289,-0.15625,0.4897461
8740,-18.5625,5.625,-133.3125,-0.8579102,-0.02880859,-0.7167969,0.1259766,-0.1523438,0.4912109
8744,-17.0625,5.875,-133.5625,-0.8383789,-0.02099609,-0.7167969,0.1298828,-0.1484375,0.4926758
8748,-15.4375,5.9375,-133.9375,-0.8344727,-0.02490234,-0.7167969,0.1298828,-0.1484375,0.4936523
8752,-13.6875,6,-134.375,-0.8266602,-0.02880859,-0.7128906,0.1298828,-0.1484375,0.4936523
8756,-11.6875,6.125,-134.0625,-0.8227539,-0.04833984,-0.7241211,0.1347656,-0.1445313,0.4951172
8760,-9.9375,5.9375,-133,-0.7993164,-0.05615234,-0.7241211,0.137207,-0.1445313,0.4951172
8764,-8.3125,6.0625,-131.75,-0.7915039,-0.07177734,-0.7128906,0.137207,-0.1445313,0.4951172
8768,-6.9375,6.75,-130.3125,-0.7719727,-0.06396484,-0.7050781,0.1386719,-0.1416016,0.4980469
8772,-5.9375,8.5,-128.4375,-0.7563477,-0.07958984,-0.6782227,0.1411133,-0.140625,0.4980469
8776,-5.75,10.5,-126.1875,-0.7329102,-0.09521484,-0.6860352,0.1411133,-0.140625,0.4980469
8780,-5.375,12.5625,-123.4375,-0.7133789,-0.1069336,-0.6630859,0.1445313,-0.1376953,0.5004883
8784,-5.375,14.5,-120.6875,-0.7055664,-0.1186523,-0.6513672,0.1474609,-0.1352539,0.5004883
8788,-4.8125,16.6875,-117.75,-0.6860352,-0.1225586,-0.6591797,0.1474609,-0.1352539,0.5004883
8792,-4.8125,18,-115.0625,-0.6821289,-0.1303711,-0.6630859,0.1508789,-0.1323242,0.503418
8796,-3.875,18.75,-112.4375,-0.6586914,-0.1342773,-0.6630859,0.1533203,-0.1313477,0.5019531
8800,-3.6875,19.375,-110.125,-0.6391602,-0.1342773,-0.6704102,0.1533203,-0.1313477,0.5019531
8804,-2.8125,19.625,-107.6875,-0.6274414,-0.1420898,-0.6704102,0.1508789,-0.1269531,0.503418
8808,-1.5625,19.75,-105.625,-0.6157227,-0.1459961,-0.6743164,0.1557617,-0.1259766,0.5043945
8812,-0.9375,19.625,-103.5,-0.5961914,-0.1420898,-0.6743164,0.1557617,-0.1259766,0.5043945
8816,-0.25,19.625,-101.5625,-0.5810547,-0.1420898,-0.6821289,0.159668,-0.1230469,0.5073242
8820,0,18.875,-99.125,-0.5654297,-0.1459961,-0.6821289,0.1621094,-0.1191406,0.5058594
8824,0.875,18.4375,-96.625,-0.5458984,-0.1616211,-0.6899414,0.1621094,-0.1191406,0.5058594
8828,1.3125,17.5,-94,-0.5302734,-0.1694336,-0.6899414,0.1645508,-0.1191406,0.5073242
8832,2.125,16.4375,-91.3125,-0.5341797,-0.1655273,-0.6860352,0.1660156,-0.112793,0.5097656
8836,2.9375,16,-89.0625,-0.5224609,-0.1772461,-0.6821289,0.1660156,-0.112793,0.5097656
8840,3.25,15.625,-87.3125,-0.5224609,-0.1733398,-0.6782227,0.168457,-0.1113281,0.5097656
8844,3.5,15.0625,-85.3125,-0.5185547,-0.1772461,-0.6782227,0.1708984,-0.1083984,0.5097656
8849,3.4375,11.8125,-75.75,-0.4755859,-0.1889648,-0.6669922,0.1772461,-0.09521484,0.5126953
8853,4.1875,11.5625,-74.8125,-0.4716797,-0.1967773,-0.6513672,0.1772461,-0.09521484,0.5126953
8857,4.8125,11.625,-74.25,-0.4716797,-0.1889648,-0.6552734,0.1782227,-0.09423828,0.5126953
8861,5.375,11.375,-73,-0.4716797,-0.1928711,-0.6552734,0.1782227,-0.09033203,0.5126953
8865,5.8125,11.875,-71.75,-0.4677734,-0.1928711,-0.6591797,0.1782227,-0.09033203,0.5126953
8869,5.5,13,-70,-0.4599609,-0.2045898,-0.6591797,0.1796875,-0.08740234,0.5126953
8873,4.875,14.625,-67.5,-0.4638672,-0.2163086,-0.6513672,0.1796875,-0.0859375,0.5136719
8877,4.8125,16.5625,-64.125,-0.4482422,-0.2319336,-0.6362305,0.1796875,-0.0859375,0.5136719
8881,4.25,19.1875,-60.6875,-0.4248047,-0.2397461,-0.6323242,0.1806641,-0.08496094,0.5097656
8885,4.0625,21.9375,-56.5625,-0.4052734,-0.2397461,-0.6206055,0.1806641,-0.08105469,0.5126953
8889,4.0625,25,-52.75,-0.3974609,-0.2436523,-0.6206055,0.1806641,-0.08105469,0.5126953
8893,3.25,26.9375,-49.375,-0.3974609,-0.2436523,-0.6362305,0.1821289,-0.078125,0.5112305
8897,2.6875,29.1875,-47.8125,-0.3701172,-0.2358398,-0.6245117,0.1806641,-0.078125,0.5126953
8901,2.4375,32.9375,-46.625,-0.3388672,-0.2397461,-0.6362305,0.1806641,-0.078125,0.5126953
8905,2.3125,34.75,-44.125,-0.3310547,-0.2514648,-0.6513672,0.1821289,-0.07568359,0.5151367
8909,1.9375,35.5,-39.75,-0.3232422,-0.2553711,-0.6474609,0.1821289,-0.07177734,0.5136719
8913,1.6875,35.6875,-34.4375,-0.3154297,-0.2631836,-0.6513672,0.1821289,-0.07177734,0.5136719
8917,2.3125,34.6875,-29.0625,-0.2880859,-0.2592773,-0.6245117,0.1796875,-0.07177734,0.5166016
8921,2.5,34.125,-24.6875,-0.2919922,-0.2631836,-0.6245117,0.1782227,-0.0703125,0.5151367
8925,3.8125,33.5,-20.0625,-0.2841797,-0.2749023,-0.6323242,0.1782227,-0.0703125,0.5151367
8929,5.9375,31.75,-15.3125,-0.2607422,-0.2866211,-0.6323242,0.1782227,-0.0703125,0.5151367
8933,8.0625,30.5625,-11.5625,-0.2416992,-0.2827148,-0.628418,0.1772461,-0.0703125,0.5151367
8937,8.5,29.0625,-8.3125,-0.2260742,-0.2905273,-0.6323242,0.1772461,-0.0703125,0.5151367
8941,8.1875,27.625,-4.75,-0.222168,-0.2944336,-0.6513672,0.1772461,-0.06884766,0.5180664
8945,7.4375,25.875,-1,-0.2260742,-0.3139648,-0.6591797,0.1796875,-0.06640625,0.519043
8949,5.625,24.125,2.625,-0.2338867,-0.3139648,-0.644043,0.1796875,-0.06640625,0.519043
8953,4.1875,22.75,6.75,-0.2299805,-0.3217773,-0.6474609,0.1772461,-0.06640625,0.519043
8958,-3.375,22.6875,34.5,-0.2416992,-0.3217773,-0.628418,0.1748047,-0.0703125,0.5219727
8962,-4.1875,24,40.0625,-0.2495117,-0.3100586,-0.6323242,0.1723633,-0.07177734,0.5234375
8966,-5.375,26.1875,45.8125,-0.2607422,-0.3061523,-0.6323242,0.1723633,-0.07177734,0.5234375
8970,-6.75,28.4375,51.3125,-0.2724609,-0.2905273,-0.6401367,0.1733398,-0.07568359,0.5244141
8974,-8.1875,30.9375,56.875,-0.2880859,-0.2827148,-0.6474609,0.1723633,-0.07568359,0.5258789
8978,-9.5,33.1875,61.5,-0.2919922,-0.2631836,-0.6513672,0.1723633,-0.07568359,0.5258789
8982,-11.125,35.4375,65.9375,-0.3115234,-0.2514648,-0.6821289,0.1669922,-0.07958984,0.5273438
8986,-13,37.25,71.6875,-0.3349609,-0.2436523,-0.6972656,0.1660156,-0.08203125,0.5273438
8990,-14.6875,39.375,77.5,-0.3662109,-0.2280273,-0.7011719,0.1660156,-0.08203125,0.5273438
8994,-15.625,41.9375,82.1875,-0.3779297,-0.2084961,-0.6933594,0.1645508,-0.08203125,0.5288086
8998,-15.3125,44.625,86.0625,-0.3935547,-0.1889648,-0.7167969,0.1635742,-0.08740234,0.5297852
9002,-14.125,47.1875,90.0625,-0.4091797,-0.1850586,-0.7202148,0.1635742,-0.08740234,0.5297852
9006,-12.125,49.375,93.125,-0.4287109,-0.1811523,-0.7358398,0.1611328,-0.09033203,0.5327148
9010,-10.375,50.75,98.0625,-0.4365234,-0.1772461,-0.7431641,0.1586914,-0.09423828,0.5327148
9014,-8.875,52.3125,100.75,-0.4560547,-0.1616211,-0.7587891,0.1586914,-0.09423828,0.5327148
9018,-7.1875,53.25,103.8125,-0.4599609,-0.1459961,-0.7626953,0.1547852,-0.09667969,0.5351563
9022,-5.625,54.4375,106.75,-0.4755859,-0.1420898,-0.777832,0.1499023,-0.1005859,0.5366211
9026,-3.75,54.8125,108.9375,-0.4833984,-0.1342773,-0.777832,0.1499023,-0.1005859,0.5366211
9030,-1.8125,54.75,110.3125,-0.4990234,-0.1303711,-0.7890625,0.1484375,-0.1044922,0.5380859
9034,0.125,54,111.5,-0.5107422,-0.1186523,-0.8085938,0.1445313,-0.105957,0.5380859
9038,1.9375,52.75,112,-0.5302734,-0.1069336,-0.8276367,0.1445313,-0.105957,0.5380859
9042,3.5625,50.9375,112.3125,-0.5537109,-0.1030273,-0.8427734,0.1396484,-0.1098633,0.5405273
9046,4.4375,48.75,112.125,-0.5654297,-0.09912109,-0.8427734,0.1386719,-0.1113281,0.5405273
9050,5.6875,46.5,111.8125,-0.5883789,-0.1069336,-0.8505859,0.1386719,-0.1113281,0.5405273
9054,7.125,44.1875,111.625,-0.6079102,-0.1069336,-0.8505859,0.1337891,-0.1152344,0.543457
9058,8.6875,42.375,111.375,-0.6313477,-0.1147461,-0.8388672,0.1308594,-0.1166992,0.5405273
9062,10.125,41.0625,110.875,-0.6508789,-0.1069336,-0.8354492,0.1308594,-0.1166992,0.5405273
9067,18.8125,36,108.1875,-0.7602539,-0.1577148,-0.796875,0.1171875,-0.1245117,0.5419922
9071,17.9375,36,108,-0.7797852,-0.1772461,-0.7817383,0.1147461,-0.1269531,0.5419922
9075,16.4375,36,108.625,-0.8032227,-0.1850586,-0.7856445,0.1098633,-0.1269531,0.5419922
9079,15.6875,35.3125,109.3125,-0.8071289,-0.2006836,-0.777832,0.1098633,-0.1269531,0.5419922
9083,13,34.125,110.5,-0.8266602,-0.2084961,-0.7890625,0.105957,-0.1298828,0.543457
9087,8.5625,34.375,112.3125,-0.8266602,-0.2280273,-0.7626953,0.105957,-0.1298828,0.5444336
9091,7.1875,35.4375,113.3125,-0.8344727,-0.2514648,-0.7241211,0.105957,-0.1298828,0.5444336
9095,6.75,36.75,113.125,-0.8305664,-0.2749023,-0.7241211,0.1010742,-0.1323242,0.5444336
9099,6.5,38.6875,113.1875,-0.8344727,-0.2827148,-0.7128906,0.09765625,-0.1337891,0.543457
9103,5.625,41,113.5625,-0.8344727,-0.2709961,-0.7050781,0.09765625,-0.1337891,0.543457
9107,4.0625,42.4375,113.625,-0.8305664,-0.2749023,-0.7050781,0.09619141,-0.1337891,0.5405273
9111,2.125,44,113.5625,-0.8344727,-0.2631836,-0.7089844,0.09375,-0.1352539,0.5444336
9115,0.4375,44.9375,113.1875,-0.8422852,-0.2592773,-0.7011719,0.09375,-0.1352539,0.5444336
9119,-1.25,45.375,112.4375,-0.8422852,-0.2514648,-0.7089844,0.08984375,-0.1362305,0.5444336
9123,-3.3125,45.6875,111.4375,-0.8540039,-0.2436523,-0.7202148,0.08642578,-0.1376953,0.5444336
9127,-5.1875,45.8125,110.3125,-0.8696289,-0.2319336,-0.7167969,0.08642578,-0.1376953,0.5444336
9131,-7.1875,46.0625,109.25,-0.8735352,-0.2319336,-0.7128906,0.08398438,-0.140625,0.5444336
9135,-8.8125,46.0625,108.625,-0.8969727,-0.2358398,-0.7319336,0.08007813,-0.1445313,0.5444336
9139,-9.375,45.5625,107.75,-0.9125977,-0.2358398,-0.7202148,0.08007813,-0.1445313,0.5444336
9143,-9.875,45.125,106.625,-0.9394531,-0.2358398,-0.7128906,0.07763672,-0.1430664,0.5419922
9147,-11,44.125,105.5,-0.9628906,-0.2358398,-0.7089844,0.07519531,-0.1430664,0.5444336
9151,-12.875,43.125,104,-0.9785156,-0.2241211,-0.7089844,0.07519531,-0.1430664,0.5444336
9155,-14.4375,42.4375,101.4375,-0.9902344,-0.2202148,-0.7128906,0.07275391,-0.1455078,0.5473633
9159,-14.75,42.375,98.375,-1.001953,-0.1967773,-0.6972656,0.06982422,-0.1484375,0.5473633
9163,-13.875,42.25,92.3125,-1.013672,-0.1811523,-0.7050781,0.06982422,-0.1484375,0.5473633
9167,-11.625,41.6875,85.4375,-1.025391,-0.1694336,-0.7167969,0.06738281,-0.1484375,0.5444336
9171,-9.25,40.25,79.0625,-1.037109,-0.1655273,-0.7358398,0.06640625,-0.1499023,0.5444336
9176,7.75,10.3125,42,-1.150391,-0.1850586,-0.7397461,0.05859375,-0.1523438,0.5458984
9180,9.6875,3.375,35,-1.173828,-0.1889648,-0.7319336,0.05859375,-0.1523438,0.5458984
9184,11.625,-3.25,28.3125,-1.197266,-0.2006836,-0.7128906,0.05761719,-0.1508789,0.5473633
9188,13.1875,-9.375,21.125,-1.212891,-0.2124023,-0.6933594,0.05761719,-0.1538086,0.5444336
9192,14.9375,-14.8125,14.25,-1.224609,-0.2358398,-0.6630859,0.05761719,-0.1538086,0.5444336
9196,16.1875,-19.6875,7.5625,-1.232422,-0.2553711,-0.6513672,0.05859375,-0.1523438,0.5473633
9200,17.25,-23.8125,0.75,-1.236328,-0.2592773,-0.644043,0.05859375,-0.1523438,0.5473633
