Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
0.769115925,-0.2132286,-0.09977051,-0.1927292,-0.3694905,0.4297224,0.7978981,7.226071,9.422589,-58.9189,996.403
0.774109840,-0.02726674,-0.3974482,-0.2538083,-0.3719112,0.4287508,0.8017277,7.226071,9.422589,-58.9189,996.403
0.776607037,-0.3990307,-0.09952684,-0.1313282,-0.36959,0.4350026,0.7935615,7.226071,9.422589,-58.9189,996.403
0.781601429,-0.02702696,-0.09946431,-0.07006473,-0.3684787,0.4278086,0.7983888,7.226071,9.422589,-58.9189,996.403
0.784098625,0.03494362,-0.03987376,-0.1312429,-0.3704616,0.429171,0.7945589,7.226071,9.422589,-58.9189,996.403
0.789093018,-0.08896358,-0.2184892,-0.008760067,-0.3665885,0.4312155,0.795975,7.226071,9.422589,-58.9189,996.403
0.794086933,-0.0889077,0.01982913,0.05244564,-0.368422,0.4243536,0.7941145,7.226071,9.422589,-58.9189,996.403
0.796584606,-0.08887976,-0.0397364,-0.06997124,-0.3734974,0.4349057,0.7926091,7.226071,9.422589,-58.9189,996.403
0.801578522,-0.08878499,-0.3374144,-0.131089,-0.3690309,0.4311501,0.7950217,7.226071,9.422589,-58.9189,996.403
0.804075718,-0.08875711,-0.2777491,0.05255276,-0.3699158,0.426347,0.8003107,6.869833,8.722594,-59.7355,996.403
0.809069633,-0.08866242,-0.03933739,-0.00868046,-0.3690948,0.434502,0.7916542,6.869833,8.722594,-59.7355,996.4072
0.811566830,-0.2125587,-0.2180029,0.05252247,-0.3671006,0.4326931,0.7983531,6.869833,8.722594,-59.7355,996.4072
0.816561699,-0.1504242,-0.1582693,0.1136704,-0.3705128,0.4320956,0.7954934,6.869833,8.722594,-59.7355,996.4072
